time,open,high,low,close,Volume
1757436060,649.03,649.11,648.99,649.07,21573
1757436120,649.08,649.1,648.96,648.98,12092
1757436180,648.99,649.01,648.91,648.92,16287
1757436240,648.91,648.98,648.86,648.95,11657
1757436300,648.95,648.96,648.85,648.92,11354
1757436360,648.94,649,648.88,648.97,13401
1757436420,648.98,649.11,648.96,649.05,13640
1757436480,649.05,649.14,649.02,649.11,14822
1757436540,649.1,649.16,649.03,649.06,22350
1757436600,649.06,649.11,649.01,649.03,13810
1757436660,649.01,649.08,648.97,649,19102
1757436720,649.01,649.01,648.91,648.98,11050
1757436780,648.99,649.04,648.95,648.99,12517
1757436840,648.99,649,648.83,648.95,16710
1757436900,648.95,649.11,648.95,649.08,11055
1757436960,649.08,649.08,649.01,649.04,9498
1757437020,649.05,649.22,649.02,649.14,54686
1757437080,649.14,649.18,649.04,649.04,30010
1757437140,649.02,649.12,649.02,649.03,23580
1757437200,649.05,649.17,649.02,649.16,33488
1757437260,649.141,649.27,649.14,649.245,17266
1757437320,649.245,649.41,649.245,649.36,16661
1757437380,649.36,649.37,649.27,649.3,16260
1757437440,649.29,649.4,649.29,649.39,30686
1757437500,649.37,649.4,649.25,649.26,24499
1757437560,649.26,649.42,649.23,649.37,18803
1757437620,649.36,649.4,649.32,649.38,19581
1757437680,649.4,649.42,649.27,649.28,12980
1757437740,649.28,649.38,649.28,649.36,7590
1757437800,649.38,649.48,649.37,649.44,21263
1757437860,649.47,649.72,649.44,649.57,45616
1757437920,649.58,649.7,649.57,649.61,13735
1757437980,649.61,649.64,649.54,649.57,28047
1757438040,649.57,649.57,649.34,649.36,32322
1757438100,649.36,649.55,649.36,649.51,36598
1757438160,649.51,649.58,649.49,649.55,35702
1757438220,649.56,649.59,649.46,649.54,14049
1757438280,649.54,649.54,649.32,649.34,20477
1757438340,649.33,649.36,649.27,649.3,13700
1757438400,649.3,649.43,649.25,649.42,13034
1757438460,649.41,649.5,649.37,649.4,9327
1757438520,649.42,649.49,649.4,649.41,10591
1757438580,649.44,649.59,649.4,649.58,26023
1757438640,649.58,649.64,649.54,649.64,11497
1757438700,649.62,649.73,649.61,649.64,37767
1757438760,649.64,649.79,649.64,649.74,22446
1757438820,649.74,649.8,649.68,649.72,19104
1757438880,649.73,649.76,649.63,649.64,23578
1757438940,649.64,649.65,649.56,649.569,22268
1757439000,649.56,649.69,649.56,649.62,17061
1757439060,649.62,649.64,649.485,649.57,18586
1757439120,649.57,649.62,649.5,649.54,15171
1757439180,649.54,649.63,649.5,649.52,14781
1757439240,649.51,649.6,649.5,649.57,14480
1757439300,649.54,649.59,649.48,649.51,39733
1757439360,649.5,649.61,649.48,649.61,8008
1757439420,649.6,649.69,649.58,649.65,7372
1757439480,649.64,649.7,649.63,649.66,8935
1757439540,649.65,649.74,649.63,649.7,9597
1757439600,649.71,649.71,649.49,649.61,19905
1757439660,649.61,649.67,649.56,649.66,10478
1757439720,649.68,649.72,649.64,649.67,9465
1757439780,649.66,649.66,649.6,649.63,23795
1757439840,649.63,649.71,649.62,649.67,8501
1757439900,649.66,649.78,649.64,649.725,16520
1757439960,649.74,649.77,649.689,649.71,15949
1757440020,649.72,649.835,649.64,649.835,24513
1757440080,649.83,649.89,649.76,649.769,22455
1757440140,649.78,649.8,649.69,649.75,8755
1757440200,649.75,649.77,649.7,649.74,14085
1757440260,649.73,649.78,649.7,649.73,22366
1757440320,649.72,649.86,649.71,649.86,15137
1757440380,649.85,649.86,649.81,649.835,14193
1757440440,649.83,649.85,649.77,649.82,13471
1757440500,649.82,649.89,649.76,649.85,20579
1757440560,649.85,649.95,649.85,649.9,35244
1757440620,649.89,649.98,649.88,649.9,21918
1757440680,649.89,649.89,649.81,649.85,16846
1757440740,649.85,649.86,649.74,649.79,9179
1757440800,649.79,649.84,649.78,649.83,17382
1757440860,649.84,649.885,649.805,649.82,14968
1757440920,649.83,649.94,649.83,649.84,14972
1757440980,649.84,649.92,649.84,649.86,7931
1757441040,649.86,649.94,649.85,649.88,10976
1757441100,649.88,649.98,649.88,649.98,7201
1757441160,649.96,649.985,649.9,649.9,13200
1757441220,649.9,649.96,649.87,649.88,9498
1757441280,649.87,649.93,649.86,649.92,13113
1757441340,649.925,649.99,649.92,649.96,18596
1757441400,649.95,649.99,649.73,649.77,36438
1757441460,649.79,649.81,649.64,649.705,30809
1757441520,649.7,649.75,649.57,649.59,21108
1757441580,649.6,649.75,649.58,649.75,19056
1757441640,649.74,649.84,649.72,649.84,12421
1757441700,649.83,649.93,649.82,649.91,24241
1757441760,649.91,649.95,649.86,649.93,23335
1757441820,649.93,649.97,649.87,649.88,15394
1757441880,649.87,649.89,649.82,649.83,13701
1757441940,649.83,649.84,649.71,649.8,35086
1757442000,649.81,649.88,649.77,649.81,16322
1757442060,649.8,649.99,649.8,649.91,10412
1757442120,649.91,649.95,649.89,649.9,9650
1757442180,649.9,649.975,649.9,649.94,6707
1757442240,649.96,649.97,649.9,649.945,10132
1757442300,649.95,649.955,649.86,649.86,18199
1757442360,649.87,649.94,649.79,649.82,15242
1757442420,649.8,649.89,649.77,649.87,21700
1757442480,649.88,649.94,649.86,649.92,21979
1757442540,649.92,649.95,649.8,649.835,17485
1757442600,649.84,649.95,649.83,649.85,28854
1757442660,649.84,649.87,649.72,649.76,15699
1757442720,649.75,649.81,649.73,649.78,15338
1757442780,649.78,649.81,649.76,649.77,12972
1757442840,649.77,649.79,649.71,649.73,12148
1757442900,649.71,649.75,649.62,649.64,21528
1757442960,649.65,649.75,649.65,649.7,14840
1757443020,649.7,649.78,649.66,649.73,14000
1757443080,649.73,649.79,649.73,649.76,8589
1757443140,649.76,649.77,649.69,649.71,14851
1757443200,649.71,649.77,649.67,649.76,9390
1757443260,649.76,649.87,649.76,649.83,25589
1757443320,649.83,649.85,649.74,649.77,16907
1757443380,649.769,649.79,649.7,649.73,28357
1757443440,649.74,649.77,649.68,649.7,6709
1757443500,649.7,649.84,649.7,649.84,9961
1757443560,649.84,649.96,649.82,649.92,35884
1757443620,649.92,649.98,649.905,649.97,14846
1757443680,649.96,650.1,649.95,650.07,61610
1757443740,650.06,650.08,650.02,650.04,11855
1757443800,650.04,650.07,649.95,649.97,12951
1757443860,649.96,650,649.93,649.95,18852
1757443920,649.94,650.03,649.94,649.97,10541
1757443980,649.97,649.98,649.94,649.97,7965
1757444040,649.98,650,649.93,649.95,7303
1757444100,649.95,649.99,649.88,649.96,11591
1757444160,649.97,649.97,649.905,649.92,13287
1757444220,649.925,649.99,649.905,649.945,15067
1757444280,649.94,649.94,649.83,649.83,19389
1757444340,649.83,649.91,649.83,649.86,27163
1757444400,649.86,649.92,649.8,649.84,36309
1757444460,649.84,649.9,649.8,649.8,16366
1757444520,649.81,649.9,649.75,649.9,21775
1757444580,649.9,649.95,649.84,649.94,17266
1757444640,649.94,649.94,649.855,649.9,16091
1757444700,649.89,649.91,649.84,649.85,8370
1757444760,649.85,649.91,649.82,649.89,15032
1757444820,649.9,649.9,649.75,649.75,18857
1757444880,649.76,649.82,649.72,649.77,21616
1757444940,649.78,649.8,649.74,649.755,13369
1757445000,649.74,649.741,649.67,649.67,24674
1757445060,649.66,649.69,649.61,649.63,17159
1757445120,649.64,649.65,649.58,649.64,16555
1757445180,649.65,649.73,649.6,649.62,15371
1757445240,649.62,649.62,649.55,649.56,14003
1757445300,649.56,649.68,649.56,649.67,17878
1757445360,649.66,649.68,649.62,649.67,18584
1757445420,649.67,649.82,649.655,649.78,40497
1757445480,649.77,649.87,649.74,649.79,33527
1757445540,649.79,649.84,649.775,649.81,15706
1757445600,649.82,649.92,649.81,649.89,19879
1757445660,649.89,649.97,649.88,649.95,23881
1757445720,649.95,649.97,649.91,649.94,23253
1757445780,649.94,649.98,649.87,649.87,19469
1757445840,649.86,649.97,649.86,649.93,12767
1757445900,649.92,650.05,649.92,650.03,28476
1757445960,650.02,650.03,649.975,649.98,7733
1757446020,649.98,650.04,649.98,650.02,16471
1757446080,650.02,650.13,650.02,650.11,31440
1757446140,650.11,650.13,650.04,650.06,30307
1757446200,650.07,650.1,650.065,650.1,12008
1757446260,650.09,650.09,649.97,650.02,20977
1757446320,650.02,650.05,649.97,649.99,19026
1757446380,650,650.12,649.99,650.12,16237
1757446440,650.12,650.12,650.05,650.08,16963
1757446500,650.07,650.13,650.07,650.11,13990
1757446560,650.11,650.12,650.02,650.04,16455
1757446620,650.04,650.05,649.88,649.92,36242
1757446680,649.93,650,649.93,649.95,18521
1757446740,649.95,649.96,649.88,649.94,14171
1757446800,649.94,649.94,649.82,649.83,26003
1757446860,649.82,649.87,649.81,649.82,25723
1757446920,649.81,649.82,649.7,649.75,38231
1757446980,649.74,649.89,649.71,649.87,21394
1757447040,649.88,649.94,649.83,649.94,20062
1757447100,649.93,650.01,649.89,649.9,37690
1757447160,649.9,650.03,649.9,650,27054
1757447220,650,650.07,649.965,650.03,27264
1757447280,650.04,650.07,649.97,649.97,24308
1757447340,649.965,649.99,649.91,649.98,18244
1757447400,649.99,650.22,649.99,650.11,81837
1757447460,650.1,650.2,650.08,650.18,24507
1757447520,650.19,650.23,650.14,650.23,40880
1757447580,650.23,650.4,650.23,650.38,51169
1757447640,650.39,650.44,650.27,650.39,59360
1757447700,650.4,650.86,650.33,650.79,81194
1757447760,650.79,650.79,650.47,650.49,66710
1757447820,650.5,650.65,650.48,650.65,46560
1757447880,650.64,650.65,650.42,650.43,86928
1757447940,650.42,650.62,650.225,650.32,328742
1757511000,653.63,653.63,652.75,652.76,163506
1757511060,652.77,653.11,652.7,652.96,78474
1757511120,652.96,653.1,652.85,652.89,52325
1757511180,652.875,653.25,652.87,653.1,37323
1757511240,653.1,653.35,653.05,653.31,26903
1757511300,653.31,653.68,653.26,653.58,51736
1757511360,653.555,653.73,653.39,653.41,30955
1757511420,653.425,653.56,653.13,653.26,42845
1757511480,653.28,653.43,653.22,653.37,29083
1757511540,653.39,653.39,653.06,653.23,37587
1757511600,653.22,653.4,653.17,653.24,28174
1757511660,653.22,653.38,653.08,653.18,28884
1757511720,653.22,653.3,653,653.03,29294
1757511780,653.07,653.51,653.07,653.36,34146
1757511840,653.36,653.61,653.33,653.33,34084
1757511900,653.34,653.39,653.03,653.175,50034
1757511960,653.19,653.57,653.17,653.55,27541
1757512020,653.54,653.58,653.3,653.47,30792
1757512080,653.49,653.86,653.47,653.79,75836
1757512140,653.77,653.815,653.63,653.74,44830
1757512200,653.74,653.89,653.51,653.54,58282
1757512260,653.55,653.55,652.76,652.99,113809
1757512320,653.005,653.17,652.94,653.12,51566
1757512380,653.1,653.33,653.03,653.325,43269
1757512440,653.32,653.44,653.1,653.13,37898
1757512500,653.15,653.38,652.96,653.08,57537
1757512560,653.08,653.35,653.08,653.33,19756
1757512620,653.33,653.53,653.32,653.49,29280
1757512680,653.49,653.5,653.32,653.4,29137
1757512740,653.43,653.6,653.42,653.6,25153
1757512800,653.58,653.97,653.48,653.95,46410
1757512860,653.96,654.04,653.87,654,43458
1757512920,653.99,654.12,653.93,654.05,35258
1757512980,654.05,654.155,653.94,654.09,44126
1757513040,654.085,654.19,654.01,654.12,39653
1757513100,654.14,654.16,654.03,654.13,54411
1757513160,654.14,654.35,654.07,654.24,46757
1757513220,654.24,654.38,654.19,654.34,43030
1757513280,654.36,654.5,654.28,654.4,69274
1757513340,654.405,654.405,654.12,654.22,48546
1757513400,654.23,654.37,654.09,654.21,36491
1757513460,654.21,654.355,654.11,654.18,32018
1757513520,654.19,654.43,654.179,654.4,36509
1757513580,654.39,654.44,654.27,654.41,36759
1757513640,654.4,654.45,654.25,654.36,18181
1757513700,654.38,654.54,654.35,654.49,34321
1757513760,654.5,654.55,654.42,654.5,37729
1757513820,654.51,654.52,654.38,654.41,35137
1757513880,654.39,654.41,653.97,654,40277
1757513940,654.01,654.42,654.01,654.4,27258
1757514000,654.4,654.47,654.29,654.32,37228
1757514060,654.31,654.39,654.25,654.32,31004
1757514120,654.32,654.511,654.275,654.43,32151
1757514180,654.44,654.53,654.37,654.38,34434
1757514240,654.36,654.51,654.3,654.48,34565
1757514300,654.48,654.48,654.32,654.39,29283
1757514360,654.39,654.43,654.23,654.245,22644
1757514420,654.255,654.29,654.13,654.14,26221
1757514480,654.13,654.25,653.92,653.96,27867
1757514540,653.97,654.02,653.91,653.94,22403
1757514600,653.91,654.03,653.82,653.93,31068
1757514660,653.94,654,653.89,653.96,35371
1757514720,653.955,654.025,653.91,653.95,18503
1757514780,653.94,653.96,653.59,653.66,38763
1757514840,653.68,653.7,653.63,653.64,20745
1757514900,653.63,653.93,653.63,653.88,34031
1757514960,653.88,653.88,653.55,653.57,43946
1757515020,653.57,653.7,653.52,653.56,34058
1757515080,653.56,653.68,653.4,653.49,31656
1757515140,653.49,653.71,653.46,653.67,47184
1757515200,653.66,653.74,653.54,653.57,38188
1757515260,653.58,653.785,653.46,653.75,51517
1757515320,653.74,653.93,653.74,653.81,37730
1757515380,653.83,653.92,653.76,653.86,22895
1757515440,653.869,653.89,653.75,653.81,23178
1757515500,653.81,653.84,653.72,653.765,32930
1757515560,653.76,653.76,653.61,653.71,29075
1757515620,653.7,653.97,653.66,653.87,44628
1757515680,653.88,653.91,653.649,653.77,23652
1757515740,653.78,653.81,653.6,653.66,27782
1757515800,653.67,653.765,653.48,653.53,35477
1757515860,653.53,653.73,653.47,653.52,31880
1757515920,653.53,653.59,653.42,653.44,28723
1757515980,653.44,653.51,653.42,653.46,20495
1757516040,653.46,653.47,653.31,653.46,40533
1757516100,653.47,653.71,653.45,653.68,23939
1757516160,653.67,653.69,653.51,653.52,24964
1757516220,653.53,653.71,653.52,653.52,29219
1757516280,653.52,653.56,653.37,653.38,38170
1757516340,653.4,653.54,653.39,653.419,13531
1757516400,653.43,653.49,653.34,653.42,27967
1757516460,653.42,653.61,653.42,653.56,21872
1757516520,653.58,653.6,653.33,653.42,18618
1757516580,653.43,653.44,653.3,653.33,25756
1757516640,653.31,653.39,653.17,653.36,36410
1757516700,653.365,653.37,653.21,653.26,27758
1757516760,653.27,653.35,653.24,653.28,29325
1757516820,653.28,653.31,653.21,653.28,23847
1757516880,653.26,653.31,653.12,653.16,17309
1757516940,653.16,653.2,652.9,653.1,89444
1757517000,653.1,653.28,653.07,653.14,50302
1757517060,653.09,653.16,653.02,653.1,24112
1757517120,653.1,653.3,653.08,653.19,30774
1757517180,653.19,653.24,653.14,653.18,28012
1757517240,653.17,653.17,653.05,653.11,27675
1757517300,653.11,653.11,652.93,652.985,35747
1757517360,652.98,653.04,652.65,652.7,62495
1757517420,652.7,652.84,652.63,652.755,46160
1757517480,652.75,652.77,652.55,652.6,38417
1757517540,652.61,652.67,652.49,652.56,34846
1757517600,652.55,652.59,652.46,652.53,66413
1757517660,652.53,652.72,652.51,652.62,46467
1757517720,652.64,652.64,652.48,652.52,28723
1757517780,652.52,652.69,652.51,652.59,40069
1757517840,652.59,652.67,652.5,652.64,31072
1757517900,652.64,652.7,652.52,652.585,26263
1757517960,652.59,652.85,652.57,652.84,62750
1757518020,652.83,652.87,652.71,652.71,34110
1757518080,652.73,652.97,652.73,652.93,36451
1757518140,652.92,652.96,652.8,652.82,26685
1757518200,652.83,652.9,652.59,652.64,24489
1757518260,652.64,652.77,652.5,652.58,20547
1757518320,652.57,652.6,652.35,652.4,28534
1757518380,652.4,652.52,652.39,652.44,24618
1757518440,652.44,652.6,652.37,652.58,18994
1757518500,652.59,652.6,652.48,652.55,13576
1757518560,652.55,652.74,652.55,652.7,20039
1757518620,652.69,652.87,652.64,652.85,19517
1757518680,652.87,653.11,652.849,653.11,19099
1757518740,653.09,653.17,653.05,653.07,15991
1757518800,653.06,653.17,652.98,653.1,17270
1757518860,653.1,653.25,653.02,653.21,42040
1757518920,653.23,653.27,653.13,653.2,22076
1757518980,653.22,653.24,653.13,653.16,26006
1757519040,653.19,653.39,653.17,653.35,29498
1757519100,653.35,653.46,653.33,653.44,26639
1757519160,653.43,653.45,653.28,653.38,30607
1757519220,653.37,653.39,653.25,653.26,29239
1757519280,653.26,653.345,653.24,653.26,25964
1757519340,653.27,653.45,653.245,653.43,24387
1757519400,653.44,653.61,653.4,653.57,18887
1757519460,653.56,653.59,653.515,653.57,17272
1757519520,653.57,653.59,653.49,653.52,11706
1757519580,653.535,653.61,653.475,653.58,14211
1757519640,653.56,653.63,653.53,653.61,16587
1757519700,653.62,653.62,653.56,653.56,12139
1757519760,653.56,653.58,653.42,653.46,18634
1757519820,653.46,653.55,653.44,653.47,16423
1757519880,653.5,653.5,653.32,653.37,18733
1757519940,653.36,653.42,653.3,653.3,19924
1757520000,653.31,653.38,653.24,653.35,36747
1757520060,653.36,653.38,653.27,653.3,37144
1757520120,653.3,653.36,653.11,653.12,14976
1757520180,653.13,653.23,653.1,653.16,18357
1757520240,653.15,653.229,653.13,653.16,8515
1757520300,653.155,653.25,653.09,653.13,19082
1757520360,653.13,653.3,653.11,653.24,10110
1757520420,653.23,653.3,653.06,653.08,16877
1757520480,653.08,653.14,653.02,653.09,13447
1757520540,653.09,653.21,653.04,653.19,8280
1757520600,653.19,653.27,653.15,653.22,8273
1757520660,653.22,653.29,653.15,653.27,20060
1757520720,653.26,653.36,653.225,653.24,14131
1757520780,653.23,653.33,653.14,653.3,17121
1757520840,653.31,653.31,653.21,653.21,11458
1757520900,653.22,653.41,653.17,653.38,12556
1757520960,653.37,653.41,653.3,653.34,19340
1757521020,653.33,653.381,653.14,653.14,12256
1757521080,653.15,653.22,653.15,653.2,17537
1757521140,653.22,653.25,653.03,653.04,23805
1757521200,653.05,653.1,652.9,652.98,12816
1757521260,652.97,653.03,652.92,652.93,8494
1757521320,652.93,652.93,652.69,652.72,19245
1757521380,652.73,652.83,652.63,652.81,16010
1757521440,652.815,652.93,652.815,652.88,14123
1757521500,652.88,652.97,652.84,652.85,19278
1757521560,652.83,652.94,652.73,652.8,12670
1757521620,652.8,652.84,652.7,652.74,20688
1757521680,652.745,652.76,652.67,652.67,16184
1757521740,652.67,652.75,652.64,652.64,20995
1757521800,652.64,652.8,652.64,652.76,17018
1757521860,652.76,652.84,652.72,652.785,15072
1757521920,652.78,652.83,652.68,652.74,6571
1757521980,652.72,652.73,652.56,652.61,5462
1757522040,652.62,652.75,652.62,652.72,6696
1757522100,652.71,652.71,652.55,652.62,12357
1757522160,652.63,652.7,652.54,652.57,10797
1757522220,652.57,652.64,652.52,652.6,16751
1757522280,652.61,652.67,652.59,652.66,5774
1757522340,652.65,652.65,652.42,652.46,13105
1757522400,652.47,652.48,652.24,652.32,23280
1757522460,652.32,652.46,652.3,652.37,15501
1757522520,652.38,652.53,652.35,652.35,16395
1757522580,652.35,652.43,652.33,652.42,17397
1757522640,652.41,652.41,652.22,652.24,9145
1757522700,652.25,652.279,652.16,652.249,15454
1757522760,652.25,652.42,652.25,652.4,10590
1757522820,652.39,652.48,652.27,652.47,14856
1757522880,652.47,652.53,652.39,652.39,27636
1757522940,652.39,652.47,652.32,652.35,14392
1757523000,652.35,652.58,652.3,652.56,17718
1757523060,652.55,652.71,652.49,652.68,10319
1757523120,652.68,652.76,652.68,652.75,16539
1757523180,652.75,652.79,652.68,652.7,11469
1757523240,652.7,652.74,652.68,652.72,8726
1757523300,652.72,652.95,652.72,652.94,18564
1757523360,652.94,652.97,652.81,652.86,29812
1757523420,652.86,653.03,652.86,652.99,9909
1757523480,652.99,653.02,652.94,652.96,10102
1757523540,652.96,652.98,652.9,652.94,14779
1757523600,652.94,652.94,652.78,652.94,15933
1757523660,652.94,652.99,652.89,652.96,3737
1757523720,652.97,653.38,652.97,653.33,35497
1757523780,653.33,653.42,653.3,653.325,15000
1757523840,653.32,653.43,653.31,653.37,3792
1757523900,653.38,653.45,653.34,653.35,10258
1757523960,653.36,653.4,653.22,653.24,12795
1757524020,653.24,653.24,653.15,653.219,13523
1757524080,653.205,653.31,653.205,653.25,6545
1757524140,653.26,653.28,653.21,653.275,5749
1757524200,653.28,653.3,653.21,653.28,10482
1757524260,653.29,653.3,653.11,653.11,18329
1757524320,653.12,653.26,653.12,653.23,11337
1757524380,653.22,653.22,653.12,653.15,11210
1757524440,653.14,653.17,653.12,653.14,6684
1757524500,653.15,653.195,653.12,653.15,8707
1757524560,653.17,653.22,653.07,653.075,13602
1757524620,653.08,653.18,653.05,653.16,10582
